data[0] size (num: 29, frame: 62)
data[1] size (num: 29, frame: 62)
window_size: 20, threshold: 0.7
time:5.38143
( 8,  3) dt:(frame:   13, time:1.1738), st:(frame:   23, time:0.8447), r: -0.8295880
( 8,  3) dt:(frame:   14, time:1.2535), st:(frame:   22, time:0.6786), r: -0.7779617
( 8,  3) dt:(frame:   15, time:1.3341), st:(frame:   21, time:0.5155), r: -0.7008894
( 8,  3) dt:(frame:   35, time:3.0795), st:(frame:    1, time:-2.9932), r: -0.7139823
( 8,  3) dt:(frame:   36, time:3.1612), st:(frame:    0, time:-3.1612), r: -0.7849547
(8, 4): 
( 8,  4) dt:(frame:  -21, time:-1.8496), st:(frame:   20, time:1.7659), r: -0.7055894
( 8,  4) dt:(frame:  -20, time:-1.7659), st:(frame:   14, time:1.2535), r: -0.8588366
( 8,  4) dt:(frame:  -12, time:-1.0908), st:(frame:    6, time:0.5192), r: -0.7067507
( 8,  4) dt:(frame:    6, time:0.5192), st:(frame:   30, time:2.1187), r: -0.7809559
( 8,  4) dt:(frame:    7, time:0.6017), st:(frame:   29, time:1.9497), r: -0.7415506
( 8,  4) dt:(frame:   18, time:1.5857), st:(frame:   18, time:0.0000), r: -0.7379407
( 8,  4) dt:(frame:   19, time:1.6775), st:(frame:   15, time:-0.3434), r: -0.7758684
(8, 5): 
( 8,  5) dt:(frame:   10, time:0.9186), st:(frame:   26, time:1.3742), r: -0.7324618
( 8,  5) dt:(frame:   12, time:1.0908), st:(frame:    2, time:-0.9185), r: 0.7441763
( 8,  5) dt:(frame:   13, time:1.1738), st:(frame:    1, time:-1.0874), r: 0.7950237
( 8,  5) dt:(frame:   37, time:3.2436), st:(frame:    0, time:-3.2436), r: 0.7178816
(8, 6): 
( 8,  6) dt:(frame:   -6, time:-0.5192), st:(frame:   36, time:3.1612), r: 0.7563199
( 8,  6) dt:(frame:    1, time:0.0864), st:(frame:   35, time:2.9932), r: 0.7090531
( 8,  6) dt:(frame:    2, time:0.1723), st:(frame:   34, time:2.8252), r: 0.7065561
( 8,  6) dt:(frame:   16, time:1.4187), st:(frame:    4, time:-1.0732), r: 0.7142134
( 8,  6) dt:(frame:   17, time:1.5051), st:(frame:    3, time:-1.2448), r: 0.7018435
( 8,  6) dt:(frame:   23, time:2.0184), st:(frame:   13, time:-0.8447), r: -0.7291500
( 8,  6) dt:(frame:   24, time:2.1063), st:(frame:   12, time:-1.0155), r: -0.7483290
( 8,  6) dt:(frame:   25, time:2.2023), st:(frame:   11, time:-1.1982), r: -0.7088634
(8, 7): 
( 8,  7) dt:(frame:  -19, time:-1.6775), st:(frame:   20, time:1.7659), r: 0.7221235
( 8,  7) dt:(frame:    5, time:0.4335), st:(frame:   31, time:2.2894), r: -0.7060252
( 8,  7) dt:(frame:    6, time:0.5192), st:(frame:   30, time:2.1187), r: -0.7139514
( 8,  7) dt:(frame:   28, time:2.4636), st:(frame:    8, time:-1.7811), r: -0.8414078
( 8,  7) dt:(frame:   29, time:2.5515), st:(frame:    7, time:-1.9497), r: -0.7236156
(8, 8): 
( 8,  8) dt:(frame:  -21, time:-1.8496), st:(frame:    9, time:0.8431), r: 0.7021763
( 8,  8) dt:(frame:  -10, time:-0.9186), st:(frame:   12, time:1.0908), r: -0.7511331
( 8,  8) dt:(frame:   11, time:1.0041), st:(frame:   25, time:1.1982), r: -0.7237529
( 8,  8) dt:(frame:   20, time:1.7659), st:(frame:    0, time:-1.7659), r: -0.7442627
( 8,  8) dt:(frame:   28, time:2.4636), st:(frame:    8, time:-1.7811), r: 0.8669617
( 8,  8) dt:(frame:   29, time:2.5515), st:(frame:    7, time:-1.9497), r: 0.7348399
(8, 9): 
( 8,  9) dt:(frame:  -27, time:-2.3792), st:(frame:   13, time:1.1738), r: -0.7293311
( 8,  9) dt:(frame:  -18, time:-1.5857), st:(frame:   12, time:1.0908), r: -0.7309806
( 8,  9) dt:(frame:   -1, time:-0.0864), st:(frame:   20, time:1.7659), r: 0.7229580
( 8,  9) dt:(frame:    4, time:0.3456), st:(frame:   32, time:2.4648), r: -0.7115104
(8, 10): 
( 8, 10) dt:(frame:  -20, time:-1.7659), st:(frame:   19, time:1.6775), r: -0.7991763
( 8, 10) dt:(frame:  -18, time:-1.5857), st:(frame:   12, time:1.0908), r: 0.7175278
( 8, 10) dt:(frame:    2, time:0.1723), st:(frame:   12, time:0.9185), r: -0.7267498
( 8, 10) dt:(frame:    6, time:0.5192), st:(frame:   30, time:2.1187), r: 0.7288663
( 8, 10) dt:(frame:   20, time:1.7659), st:(frame:    0, time:-1.7659), r: -0.8113409
(8, 11): 
( 8, 11) dt:(frame:  -19, time:-1.6775), st:(frame:   15, time:1.3341), r: 0.7056510
( 8, 11) dt:(frame:  -11, time:-1.0041), st:(frame:   19, time:1.6775), r: -0.7116433
( 8, 11) dt:(frame:   -9, time:-0.8431), st:(frame:   12, time:1.0908), r: -0.7563750
( 8, 11) dt:(frame:    3, time:0.2603), st:(frame:   17, time:1.2448), r: 0.7245903
( 8, 11) dt:(frame:    4, time:0.3456), st:(frame:   16, time:1.0732), r: 0.7479583
( 8, 11) dt:(frame:    9, time:0.8431), st:(frame:    3, time:-0.5828), r: -0.7375672
( 8, 11) dt:(frame:   11, time:1.0041), st:(frame:   25, time:1.1982), r: -0.7140071
( 8, 11) dt:(frame:   12, time:1.0908), st:(frame:   24, time:1.0155), r: -0.7355854
( 8, 11) dt:(frame:   13, time:1.1738), st:(frame:   23, time:0.8447), r: -0.7355010
( 8, 11) dt:(frame:   37, time:3.2436), st:(frame:    0, time:-3.2436), r: 0.7925672
(8, 12): 
( 8, 12) dt:(frame:  -11, time:-1.0041), st:(frame:    9, time:0.8431), r: 0.8130893
( 8, 12) dt:(frame:    7, time:0.6017), st:(frame:    7, time:0.0000), r: 0.7686372
( 8, 12) dt:(frame:   13, time:1.1738), st:(frame:   25, time:1.0286), r: 0.8093667
( 8, 12) dt:(frame:   22, time:1.9320), st:(frame:   18, time:-0.3463), r: 0.7199447
(8, 13): 
( 8, 13) dt:(frame:  -11, time:-1.0041), st:(frame:   10, time:0.9186), r: -0.8762199
( 8, 13) dt:(frame:    7, time:0.6017), st:(frame:    7, time:0.0000), r: -0.7871879
( 8, 13) dt:(frame:   11, time:1.0041), st:(frame:   23, time:1.0143), r: -0.7060306
(8, 14): 
( 8, 14) dt:(frame:  -14, time:-1.2535), st:(frame:    6, time:0.5192), r: 0.7431631
( 8, 14) dt:(frame:   14, time:1.2535), st:(frame:    0, time:-1.2535), r: -0.7324613
( 8, 14) dt:(frame:   16, time:1.4187), st:(frame:   16, time:0.0000), r: 0.7358353
(8, 15): 
( 8, 15) dt:(frame:    7, time:0.6017), st:(frame:    9, time:0.2413), r: -0.8027360
( 8, 15) dt:(frame:   36, time:3.1612), st:(frame:    0, time:-3.1612), r: -0.8424484
(8, 16): 
( 8, 16) dt:(frame:  -25, time:-2.2023), st:(frame:   14, time:1.2535), r: 0.7234882
( 8, 16) dt:(frame:    7, time:0.6017), st:(frame:    9, time:0.2413), r: 0.7282796
( 8, 16) dt:(frame:   36, time:3.1612), st:(frame:    0, time:-3.1612), r: 0.7475720
(8, 17): 
( 8, 17) dt:(frame:   18, time:1.5857), st:(frame:    0, time:-1.5857), r: -0.7273369
( 8, 17) dt:(frame:   19, time:1.6775), st:(frame:    0, time:-1.6775), r: -0.7127734
(8, 18): 
( 8, 18) dt:(frame:  -15, time:-1.3341), st:(frame:   27, time:2.3792), r: 0.7501127
( 8, 18) dt:(frame:   16, time:1.4187), st:(frame:    7, time:-0.8170), r: 0.7560763
(8, 19): 
( 8, 19) dt:(frame:  -15, time:-1.3341), st:(frame:   27, time:2.3792), r: 0.7592758
( 8, 19) dt:(frame:   -2, time:-0.1723), st:(frame:    1, time:0.0864), r: 0.7283509
( 8, 19) dt:(frame:   25, time:2.2023), st:(frame:   17, time:-0.6973), r: 0.7518053
(8, 20): 
( 8, 20) dt:(frame:   28, time:2.4636), st:(frame:    8, time:-1.7811), r: 0.7129502
(8, 21): 
( 8, 21) dt:(frame:  -12, time:-1.0908), st:(frame:   14, time:1.2535), r: 0.7458798
( 8, 21) dt:(frame:  -11, time:-1.0041), st:(frame:   14, time:1.2535), r: 0.7471699
( 8, 21) dt:(frame:   -4, time:-0.3456), st:(frame:   36, time:3.1612), r: -0.7722617
( 8, 21) dt:(frame:   -3, time:-0.2603), st:(frame:   36, time:3.1612), r: -0.8894318
( 8, 21) dt:(frame:   -2, time:-0.1723), st:(frame:   36, time:3.1612), r: -0.7251187
( 8, 21) dt:(frame:   12, time:1.0908), st:(frame:   24, time:1.0155), r: 0.7118366
( 8, 21) dt:(frame:   13, time:1.1738), st:(frame:   23, time:0.8447), r: 0.7689444
(8, 22): 
( 8, 22) dt:(frame:   -9, time:-0.8431), st:(frame:   10, time:0.9186), r: -0.7915824
( 8, 22) dt:(frame:    2, time:0.1723), st:(frame:   33, time:2.7279), r: 0.7026851
( 8, 22) dt:(frame:    9, time:0.8431), st:(frame:   27, time:1.5361), r: -0.7768954
( 8, 22) dt:(frame:   10, time:0.9186), st:(frame:   26, time:1.3742), r: -0.7191101
( 8, 22) dt:(frame:   13, time:1.1738), st:(frame:   23, time:0.8447), r: -0.7027212
( 8, 22) dt:(frame:   35, time:3.0795), st:(frame:    1, time:-2.9932), r: -0.7655196
( 8, 22) dt:(frame:   36, time:3.1612), st:(frame:    0, time:-3.1612), r: -0.7883209
(8, 23): 
( 8, 23) dt:(frame:  -24, time:-2.1063), st:(frame:   14, time:1.2535), r: -0.7151390
( 8, 23) dt:(frame:    8, time:0.6825), st:(frame:   28, time:1.7811), r: -0.7333206
( 8, 23) dt:(frame:    9, time:0.8431), st:(frame:   27, time:1.5361), r: -0.8193543
( 8, 23) dt:(frame:   10, time:0.9186), st:(frame:   26, time:1.3742), r: -0.7426563
( 8, 23) dt:(frame:   36, time:3.1612), st:(frame:    0, time:-3.1612), r: -0.7403392
( 8, 23) dt:(frame:   37, time:3.2436), st:(frame:    0, time:-3.2436), r: -0.7566829
(8, 24): 
( 8, 24) dt:(frame:  -21, time:-1.8496), st:(frame:   14, time:1.2535), r: -0.7415939
( 8, 24) dt:(frame:  -20, time:-1.7659), st:(frame:   14, time:1.2535), r: -0.8300526
( 8, 24) dt:(frame:   -4, time:-0.3456), st:(frame:   14, time:1.2535), r: 0.7322846
( 8, 24) dt:(frame:    4, time:0.3456), st:(frame:   32, time:2.4648), r: -0.7478326
( 8, 24) dt:(frame:    5, time:0.4335), st:(frame:   31, time:2.2894), r: -0.7342704
( 8, 24) dt:(frame:    6, time:0.5192), st:(frame:   30, time:2.1187), r: -0.7641919
( 8, 24) dt:(frame:    7, time:0.6017), st:(frame:   29, time:1.9497), r: -0.7059295
( 8, 24) dt:(frame:   12, time:1.0908), st:(frame:    8, time:-0.4083), r: -0.7248953
(8, 25): 
( 8, 25) dt:(frame:  -29, time:-2.5515), st:(frame:    6, time:0.5192), r: -0.7128796
( 8, 25) dt:(frame:  -28, time:-2.4636), st:(frame:   12, time:1.0908), r: -0.7063460
( 8, 25) dt:(frame:   -7, time:-0.6017), st:(frame:   35, time:3.0795), r: -0.7095480
( 8, 25) dt:(frame:   -6, time:-0.5192), st:(frame:   36, time:3.1612), r: -0.7391571
( 8, 25) dt:(frame:   18, time:1.5857), st:(frame:   18, time:0.0000), r: 0.7491641
(8, 26): 
( 8, 26) dt:(frame:    4, time:0.3456), st:(frame:    7, time:0.2562), r: 0.7410040
( 8, 26) dt:(frame:   16, time:1.4187), st:(frame:   20, time:0.3472), r: 0.7220605
( 8, 26) dt:(frame:   38, time:3.3254), st:(frame:    0, time:-3.3254), r: 0.7869357
(8, 27): 
( 8, 27) dt:(frame:    4, time:0.3456), st:(frame:    7, time:0.2562), r: -0.7262815
( 8, 27) dt:(frame:   16, time:1.4187), st:(frame:   20, time:0.3472), r: -0.7119103
( 8, 27) dt:(frame:   38, time:3.3254), st:(frame:    0, time:-3.3254), r: -0.7844779
(8, 28): 
( 8, 28) dt:(frame:  -28, time:-2.4636), st:(frame:   12, time:1.0908), r: 0.7025294
( 8, 28) dt:(frame:   -7, time:-0.6017), st:(frame:   14, time:1.2535), r: -0.7532278
( 8, 28) dt:(frame:   -6, time:-0.5192), st:(frame:   36, time:3.1612), r: 0.7440183
( 8, 28) dt:(frame:   18, time:1.5857), st:(frame:   18, time:0.0000), r: -0.7196059
(8, 29): 
( 8, 29) dt:(frame:   -5, time:-0.4335), st:(frame:   36, time:3.1612), r: -0.7469715
( 8, 29) dt:(frame:   16, time:1.4187), st:(frame:   20, time:0.3472), r: 0.7101250
( 8, 29) dt:(frame:   18, time:1.5857), st:(frame:   18, time:0.0000), r: 0.7115260
(9, 1): 
( 9,  1) dt:(frame:   21, time:1.8496), st:(frame:   17, time:-0.3445), r: -0.7356700
( 9,  1) dt:(frame:   22, time:1.9320), st:(frame:   16, time:-0.5133), r: -0.7949777
( 9,  1) dt:(frame:   23, time:2.0184), st:(frame:   16, time:-0.5997), r: -0.7504635
( 9,  1) dt:(frame:   24, time:2.1063), st:(frame:   16, time:-0.6876), r: -0.7530716
( 9,  1) dt:(frame:   27, time:2.3792), st:(frame:   15, time:-1.0451), r: -0.7115798
(9, 2): 
( 9,  2) dt:(frame:   13, time:1.1738), st:(frame:   24, time:0.9325), r: -0.7025914
( 9,  2) dt:(frame:   14, time:1.2535), st:(frame:   23, time:0.7649), r: -0.7443043
( 9,  2) dt:(frame:   17, time:1.5051), st:(frame:   24, time:0.6012), r: -0.7209834
(9, 3): 
( 9,  3) dt:(frame:   -4, time:-0.3456), st:(frame:   36, time:3.1612), r: -0.7277240
( 9,  3) dt:(frame:   -3, time:-0.2603), st:(frame:   38, time:3.3254), r: -0.7419407
( 9,  3) dt:(frame:   -2, time:-0.1723), st:(frame:   38, time:3.3254), r: -0.7470500
( 9,  3) dt:(frame:   -1, time:-0.0864), st:(frame:   39, time:3.4059), r: -0.7540576
( 9,  3) dt:(frame:    0, time:0.0000), st:(frame:   40, time:3.5412), r: -0.7754817
( 9,  3) dt:(frame:    1, time:0.0864), st:(frame:   40, time:3.4548), r: -0.7358003
( 9,  3) dt:(frame:    5, time:0.4335), st:(frame:   37, time:2.8101), r: -0.7799744
( 9,  3) dt:(frame:    6, time:0.5192), st:(frame:   36, time:2.6420), r: -0.7069608
( 9,  3) dt:(frame:    7, time:0.6017), st:(frame:   25, time:1.6006), r: 0.7077535
( 9,  3) dt:(frame:   11, time:1.0041), st:(frame:   27, time:1.3750), r: 0.7537755
( 9,  3) dt:(frame:   12, time:1.0908), st:(frame:   26, time:1.2020), r: 0.7718700
( 9,  3) dt:(frame:   13, time:1.1738), st:(frame:   25, time:1.0286), r: 0.8289446
( 9,  3) dt:(frame:   14, time:1.2535), st:(frame:   24, time:0.8528), r: 0.8244880
( 9,  3) dt:(frame:   15, time:1.3341), st:(frame:   23, time:0.6843), r: 0.8077383
( 9,  3) dt:(frame:   16, time:1.4187), st:(frame:   22, time:0.5133), r: 0.8029255
( 9,  3) dt:(frame:   17, time:1.5051), st:(frame:   25, time:0.6973), r: 0.8337789
( 9,  3) dt:(frame:   18, time:1.5857), st:(frame:   24, time:0.5206), r: 0.8046303
( 9,  3) dt:(frame:   19, time:1.6775), st:(frame:   21, time:0.1721), r: 0.7809262
( 9,  3) dt:(frame:   20, time:1.7659), st:(frame:   21, time:0.0837), r: 0.7740675
( 9,  3) dt:(frame:   22, time:1.9320), st:(frame:   17, time:-0.4270), r: 0.7299095
( 9,  3) dt:(frame:   25, time:2.2023), st:(frame:   17, time:-0.6973), r: 0.7092623
( 9,  3) dt:(frame:   33, time:2.9003), st:(frame:    7, time:-2.2985), r: -0.7038614
(9, 4): 
( 9,  4) dt:(frame:   -5, time:-0.4335), st:(frame:   37, time:3.2436), r: -0.8196149
( 9,  4) dt:(frame:   -4, time:-0.3456), st:(frame:   38, time:3.3254), r: -0.8082816
( 9,  4) dt:(frame:   -3, time:-0.2603), st:(frame:   39, time:3.4059), r: -0.7572393
( 9,  4) dt:(frame:   -2, time:-0.1723), st:(frame:   40, time:3.5412), r: -0.7280136
( 9,  4) dt:(frame:   -1, time:-0.0864), st:(frame:   15, time:1.3341), r: -0.7101511
( 9,  4) dt:(frame:    0, time:0.0000), st:(frame:   15, time:1.3341), r: -0.7340400
( 9,  4) dt:(frame:    1, time:0.0864), st:(frame:   41, time:3.5356), r: -0.7189991
( 9,  4) dt:(frame:    2, time:0.1723), st:(frame:   40, time:3.3689), r: -0.7053271
( 9,  4) dt:(frame:    6, time:0.5192), st:(frame:   32, time:2.2912), r: 0.7288605
( 9,  4) dt:(frame:    7, time:0.6017), st:(frame:   31, time:2.1212), r: 0.8140179
( 9,  4) dt:(frame:    8, time:0.6825), st:(frame:   30, time:1.9554), r: 0.7910614
( 9,  4) dt:(frame:    9, time:0.8431), st:(frame:   29, time:1.7084), r: 0.8228077
( 9,  4) dt:(frame:   10, time:0.9186), st:(frame:   28, time:1.5451), r: 0.8860664
( 9,  4) dt:(frame:   11, time:1.0041), st:(frame:   27, time:1.3750), r: 0.8980523
( 9,  4) dt:(frame:   12, time:1.0908), st:(frame:   26, time:1.2020), r: 0.8472448
( 9,  4) dt:(frame:   13, time:1.1738), st:(frame:   26, time:1.1190), r: 0.8660166
( 9,  4) dt:(frame:   14, time:1.2535), st:(frame:   26, time:1.0393), r: 0.8632298
( 9,  4) dt:(frame:   15, time:1.3341), st:(frame:   24, time:0.7722), r: 0.7787020
( 9,  4) dt:(frame:   16, time:1.4187), st:(frame:   25, time:0.7836), r: 0.7987134
( 9,  4) dt:(frame:   17, time:1.5051), st:(frame:   24, time:0.6012), r: 0.8492631
( 9,  4) dt:(frame:   18, time:1.5857), st:(frame:   20, time:0.1802), r: 0.7901686
( 9,  4) dt:(frame:   19, time:1.6775), st:(frame:   19, time:0.0000), r: 0.8720753
( 9,  4) dt:(frame:   20, time:1.7659), st:(frame:   18, time:-0.1802), r: 0.8367916
( 9,  4) dt:(frame:   21, time:1.8496), st:(frame:   18, time:-0.2639), r: 0.7537453
( 9,  4) dt:(frame:   22, time:1.9320), st:(frame:   18, time:-0.3463), r: 0.7916773
( 9,  4) dt:(frame:   23, time:2.0184), st:(frame:   18, time:-0.4327), r: 0.7440212
( 9,  4) dt:(frame:   24, time:2.1063), st:(frame:   18, time:-0.5206), r: 0.7579173
( 9,  4) dt:(frame:   25, time:2.2023), st:(frame:   17, time:-0.6973), r: 0.8134904
( 9,  4) dt:(frame:   36, time:3.1612), st:(frame:    2, time:-2.9888), r: -0.8098139
( 9,  4) dt:(frame:   37, time:3.2436), st:(frame:    2, time:-3.0712), r: -0.7898226
( 9,  4) dt:(frame:   38, time:3.3254), st:(frame:    2, time:-3.1530), r: -0.8438631
( 9,  4) dt:(frame:   39, time:3.4059), st:(frame:    0, time:-3.4059), r: -0.7790904
(9, 5): 
( 9,  5) dt:(frame:   17, time:1.5051), st:(frame:   23, time:0.5133), r: 0.7021404
(9, 6): 
( 9,  6) dt:(frame:  -17, time:-1.5051), st:(frame:   14, time:1.2535), r: 0.7163563
( 9,  6) dt:(frame:   -5, time:-0.4335), st:(frame:   31, time:2.7230), r: -0.7179997
( 9,  6) dt:(frame:   -4, time:-0.3456), st:(frame:   38, time:3.3254), r: -0.7852268
( 9,  6) dt:(frame:   -3, time:-0.2603), st:(frame:   38, time:3.3254), r: -0.8009234
( 9,  6) dt:(frame:   -2, time:-0.1723), st:(frame:   39, time:3.4059), r: -0.7802259
( 9,  6) dt:(frame:   -1, time:-0.0864), st:(frame:   40, time:3.5412), r: -0.7208701
( 9,  6) dt:(frame:    1, time:0.0864), st:(frame:   37, time:3.1572), r: -0.7595358
( 9,  6) dt:(frame:    2, time:0.1723), st:(frame:   36, time:2.9888), r: -0.8369622
( 9,  6) dt:(frame:    3, time:0.2603), st:(frame:   35, time:2.8193), r: -0.8186891
( 9,  6) dt:(frame:    4, time:0.3456), st:(frame:   34, time:2.6520), r: -0.8024371
( 9,  6) dt:(frame:    5, time:0.4335), st:(frame:   34, time:2.5640), r: -0.8123948
( 9,  6) dt:(frame:    6, time:0.5192), st:(frame:   33, time:2.3811), r: -0.7741830
( 9,  6) dt:(frame:    7, time:0.6017), st:(frame:   34, time:2.3958), r: -0.8140256
( 9,  6) dt:(frame:    8, time:0.6825), st:(frame:   33, time:2.2178), r: -0.8659731
( 9,  6) dt:(frame:    9, time:0.8431), st:(frame:   29, time:1.7084), r: -0.8216659
( 9,  6) dt:(frame:   10, time:0.9186), st:(frame:   28, time:1.5451), r: -0.8245379
( 9,  6) dt:(frame:   11, time:1.0041), st:(frame:   27, time:1.3750), r: -0.8235442
( 9,  6) dt:(frame:   12, time:1.0908), st:(frame:   27, time:1.2884), r: -0.7095362
( 9,  6) dt:(frame:   14, time:1.2535), st:(frame:   27, time:1.1257), r: -0.7231863
( 9,  6) dt:(frame:   15, time:1.3341), st:(frame:   27, time:1.0451), r: -0.8398674
( 9,  6) dt:(frame:   16, time:1.4187), st:(frame:   26, time:0.8741), r: -0.8610338
( 9,  6) dt:(frame:   17, time:1.5051), st:(frame:   25, time:0.6973), r: -0.7368305
( 9,  6) dt:(frame:   20, time:1.7659), st:(frame:   18, time:-0.1802), r: 0.7720515
( 9,  6) dt:(frame:   21, time:1.8496), st:(frame:   17, time:-0.3445), r: 0.7751858
( 9,  6) dt:(frame:   22, time:1.9320), st:(frame:   16, time:-0.5133), r: 0.7812139
( 9,  6) dt:(frame:   23, time:2.0184), st:(frame:   15, time:-0.6843), r: 0.7761164
( 9,  6) dt:(frame:   24, time:2.1063), st:(frame:   14, time:-0.8528), r: 0.7871962
( 9,  6) dt:(frame:   25, time:2.2023), st:(frame:   13, time:-1.0286), r: 0.8291591
( 9,  6) dt:(frame:   26, time:2.2928), st:(frame:   12, time:-1.2020), r: 0.8648276
( 9,  6) dt:(frame:   27, time:2.3792), st:(frame:   11, time:-1.3750), r: 0.8942131
( 9,  6) dt:(frame:   28, time:2.4636), st:(frame:   10, time:-1.5451), r: 0.9068655
( 9,  6) dt:(frame:   29, time:2.5515), st:(frame:   10, time:-1.6329), r: 0.8912879
( 9,  6) dt:(frame:   30, time:2.6379), st:(frame:    8, time:-1.9554), r: 0.8555336
( 9,  6) dt:(frame:   31, time:2.7230), st:(frame:    8, time:-2.0405), r: 0.8294838
( 9,  6) dt:(frame:   32, time:2.8103), st:(frame:    7, time:-2.2086), r: 0.8242801
( 9,  6) dt:(frame:   33, time:2.9003), st:(frame:    8, time:-2.2178), r: 0.8517988
( 9,  6) dt:(frame:   34, time:2.9976), st:(frame:    7, time:-2.3958), r: 0.8520201
( 9,  6) dt:(frame:   35, time:3.0795), st:(frame:    7, time:-2.4778), r: 0.8332721
( 9,  6) dt:(frame:   36, time:3.1612), st:(frame:    6, time:-2.6420), r: 0.8017507
( 9,  6) dt:(frame:   37, time:3.2436), st:(frame:    5, time:-2.8101), r: 0.7792665
( 9,  6) dt:(frame:   38, time:3.3254), st:(frame:    4, time:-2.9798), r: 0.8160354
( 9,  6) dt:(frame:   39, time:3.4059), st:(frame:    3, time:-3.1457), r: 0.7572231
(9, 7): 
( 9,  7) dt:(frame:   -5, time:-0.4335), st:(frame:   37, time:3.2436), r: 0.7135975
( 9,  7) dt:(frame:   -4, time:-0.3456), st:(frame:   38, time:3.3254), r: 0.7760815
( 9,  7) dt:(frame:   -3, time:-0.2603), st:(frame:   39, time:3.4059), r: 0.7277464
( 9,  7) dt:(frame:   -2, time:-0.1723), st:(frame:   40, time:3.5412), r: 0.7434538
( 9,  7) dt:(frame:   -1, time:-0.0864), st:(frame:   41, time:3.6220), r: 0.7533819
( 9,  7) dt:(frame:    0, time:0.0000), st:(frame:   42, time:3.7035), r: 0.7094626
( 9,  7) dt:(frame:    2, time:0.1723), st:(frame:   40, time:3.3689), r: 0.7285335
( 9,  7) dt:(frame:    3, time:0.2603), st:(frame:   39, time:3.1457), r: 0.7623478
( 9,  7) dt:(frame:    4, time:0.3456), st:(frame:   38, time:2.9798), r: 0.7263629
( 9,  7) dt:(frame:    5, time:0.4335), st:(frame:   33, time:2.4668), r: 0.7230539
( 9,  7) dt:(frame:    6, time:0.5192), st:(frame:   32, time:2.2912), r: 0.7258252
( 9,  7) dt:(frame:    7, time:0.6017), st:(frame:   31, time:2.1212), r: 0.7407640
( 9,  7) dt:(frame:    8, time:0.6825), st:(frame:   30, time:1.9554), r: 0.7338109
( 9,  7) dt:(frame:    9, time:0.8431), st:(frame:   29, time:1.7084), r: 0.7011272
( 9,  7) dt:(frame:   11, time:1.0041), st:(frame:   27, time:1.3750), r: 0.7182154
( 9,  7) dt:(frame:   12, time:1.0908), st:(frame:   28, time:1.3728), r: 0.7175792
( 9,  7) dt:(frame:   13, time:1.1738), st:(frame:   27, time:1.2054), r: 0.7047630
( 9,  7) dt:(frame:   14, time:1.2535), st:(frame:   27, time:1.1257), r: 0.7492992
( 9,  7) dt:(frame:   15, time:1.3341), st:(frame:   27, time:1.0451), r: 0.7665241
( 9,  7) dt:(frame:   16, time:1.4187), st:(frame:   26, time:0.8741), r: 0.7166142
( 9,  7) dt:(frame:   18, time:1.5857), st:(frame:   13, time:-0.4120), r: -0.7437701
( 9,  7) dt:(frame:   19, time:1.6775), st:(frame:   12, time:-0.5867), r: -0.7205145
( 9,  7) dt:(frame:   23, time:2.0184), st:(frame:   15, time:-0.6843), r: -0.7958305
( 9,  7) dt:(frame:   24, time:2.1063), st:(frame:   14, time:-0.8528), r: -0.8481305
( 9,  7) dt:(frame:   25, time:2.2023), st:(frame:   13, time:-1.0286), r: -0.8668400
( 9,  7) dt:(frame:   26, time:2.2928), st:(frame:   12, time:-1.2020), r: -0.8574405
( 9,  7) dt:(frame:   27, time:2.3792), st:(frame:   12, time:-1.2884), r: -0.8508521
( 9,  7) dt:(frame:   28, time:2.4636), st:(frame:   13, time:-1.2899), r: -0.8478120
( 9,  7) dt:(frame:   29, time:2.5515), st:(frame:   12, time:-1.4607), r: -0.8564423
( 9,  7) dt:(frame:   30, time:2.6379), st:(frame:   12, time:-1.5471), r: -0.8598059
( 9,  7) dt:(frame:   34, time:2.9976), st:(frame:    4, time:-2.6520), r: 0.7665049
( 9,  7) dt:(frame:   35, time:3.0795), st:(frame:    3, time:-2.8193), r: 0.7782234
( 9,  7) dt:(frame:   37, time:3.2436), st:(frame:    3, time:-2.9833), r: 0.7341543
(9, 8): 
( 9,  8) dt:(frame:   -5, time:-0.4335), st:(frame:   37, time:3.2436), r: 0.7044979
( 9,  8) dt:(frame:    2, time:0.1723), st:(frame:   12, time:0.9185), r: -0.7134379
( 9,  8) dt:(frame:   14, time:1.2535), st:(frame:   24, time:0.8528), r: 0.7655488
( 9,  8) dt:(frame:   18, time:1.5857), st:(frame:   23, time:0.4327), r: 0.7236291
( 9,  8) dt:(frame:   27, time:2.3792), st:(frame:   15, time:-1.0451), r: 0.7629543
( 9,  8) dt:(frame:   32, time:2.8103), st:(frame:    6, time:-2.2912), r: -0.7206800
( 9,  8) dt:(frame:   34, time:2.9976), st:(frame:    4, time:-2.6520), r: -0.7417113
( 9,  8) dt:(frame:   35, time:3.0795), st:(frame:    3, time:-2.8193), r: -0.7503091
( 9,  8) dt:(frame:   37, time:3.2436), st:(frame:    3, time:-2.9833), r: -0.7184017
( 9,  8) dt:(frame:   38, time:3.3254), st:(frame:    3, time:-3.0651), r: -0.7049606
( 9,  8) dt:(frame:   41, time:3.6220), st:(frame:    1, time:-3.5356), r: -0.7117886
( 9,  8) dt:(frame:   42, time:3.7035), st:(frame:    0, time:-3.7035), r: -0.7927840
(9, 9): 
( 9,  9) dt:(frame:    1, time:0.0864), st:(frame:   30, time:2.5515), r: 0.7015237
